Date,State,Commodity,Market,Modal Price,Min Price,Max Price,Arrivals (Volume),Rainfall (mm),Temperature Max (°C),Temperature Min (°C),Humidity (%),Festival,Season,MSP,Policy Impact
2020-01-21,Madhya Pradesh,Moong,Bhopal,2432.83,2339.56,2618.08,512.08,0.0,31,17,33,None,Summer,2019.97,None
2020-01-21,Karnataka,Tomato,Bangalore,1116.24,935.78,1244.37,404.91,3.56,39,29,80,None,Rabi,,None
2020-01-21,Telangana,Tomato,Hyderabad,2088.38,2015.11,2204.18,491.91,0.0,32,23,51,None,Summer,,None
2020-01-21,Punjab,Wheat,Ludhiana,1240.32,1118.32,1344.13,587.9,5.1,40,28,47,None,Rabi,2039.75,None
2020-01-21,Punjab,Wheat,Amritsar,2116.58,1953.99,2264.86,447.16,6.23,30,19,74,None,Rabi,2079.74,None
2020-01-22,Maharashtra,Onion,Lasalgaon,2986.44,2902.02,3145.25,441.9,0.58,27,15,66,None,Rabi,,None
2020-01-22,Maharashtra,Onion,Pune,2205.72,2076.14,2304.81,359.65,0.0,34,19,50,Holi,Summer,,None
2020-01-22,Uttar Pradesh,Potato,Agra,1902.05,1802.34,2029.02,637.47,2.44,29,15,35,Ramzan,Kharif,,None
2020-01-22,Uttar Pradesh,Potato,Kanpur,1150.44,1040.63,1205.6,587.23,8.15,30,20,87,None,Rabi,,MSP Revised
2020-01-22,Madhya Pradesh,Moong,Indore,1797.88,1666.96,1980.15,553.62,4.7,29,24,60,None,Kharif,2818.36,None
2020-01-22,Madhya Pradesh,Moong,Bhopal,2012.72,1867.1,2208.23,452.16,2.55,29,22,39,Diwali,Rabi,2357.33,Subsidy Introduced
2020-01-22,Karnataka,Tomato,Bangalore,1055.07,912.33,1160.18,516.29,0.0,32,21,81,None,Summer,,None
2020-01-22,Telangana,Tomato,Hyderabad,1509.58,1407.06,1654.22,420.06,0.0,30,19,43,None,Summer,,None
2020-01-22,Punjab,Wheat,Ludhiana,1490.75,1365.68,1611.6,480.21,1.59,40,32,43,Diwali,Kharif,1546.62,None
2020-01-22,Punjab,Wheat,Amritsar,2021.96,1954.08,2162.73,553.25,0.0,32,17,38,Holi,Summer,2634.93,MSP Revised
2020-01-23,Maharashtra,Onion,Lasalgaon,1485.54,1428.21,1580.76,425.78,5.56,40,27,39,Diwali,Kharif,,None
2020-01-23,Maharashtra,Onion,Pune,2237.58,2150.37,2340.08,648.97,0.34,34,26,83,Ramzan,Rabi,,None
2020-01-23,Uttar Pradesh,Potato,Agra,1873.16,1706.56,1979.67,361.83,0.86,40,30,49,None,Kharif,,None
2020-01-23,Uttar Pradesh,Potato,Kanpur,1261.19,1114.01,1372.06,486.76,3.53,35,21,54,Ramzan,Kharif,,None
2020-01-23,Madhya Pradesh,Moong,Indore,2097.51,1927.82,2266.59,304.43,0.0,36,21,79,None,Summer,1627.86,None
2020-01-23,Madhya Pradesh,Moong,Bhopal,1404.78,1332.45,1601.23,449.1,0.0,37,30,47,None,Summer,2366.55,None
2020-01-23,Karnataka,Tomato,Bangalore,2227.39,2153.17,2425.41,553.81,1.51,31,17,81,None,Kharif,,None
2020-01-23,Telangana,Tomato,Hyderabad,1435.22,1328.58,1586.04,615.38,7.52,33,22,73,None,Kharif,,None
2020-01-23,Punjab,Wheat,Ludhiana,2839.17,2713.38,2943.44,435.43,2.43,40,27,53,None,Rabi,2749.26,None
2020-01-23,Punjab,Wheat,Amritsar,2070.45,1903.26,2123.9,556.47,0.0,33,23,41,None,Summer,1690.51,None
2020-01-24,Maharashtra,Onion,Lasalgaon,2549.23,2392.44,2674.78,539.09,2.05,26,18,52,None,Rabi,,None
2020-01-24,Maharashtra,Onion,Pune,2660.02,2596.28,2738.8,585.82,0.0,27,14,45,None,Summer,,None
2020-01-24,Uttar Pradesh,Potato,Agra,1943.42,1783.55,2049.18,580.96,0.67,29,18,64,None,Rabi,,Subsidy Introduced
2020-01-24,Uttar Pradesh,Potato,Kanpur,2617.55,2498.94,2816.16,349.01,2.46,26,18,54,None,Kharif,,None
2020-01-24,Madhya Pradesh,Moong,Indore,2941.16,2783.88,3005.77,470.37,1.56,26,17,86,Ramzan,Rabi,1824.8,Export Ban
2020-01-24,Madhya Pradesh,Moong,Bhopal,2419.63,2331.78,2619.55,621.0,4.0,29,23,88,None,Rabi,2589.71,None
2020-01-24,Karnataka,Tomato,Bangalore,2867.83,2737.28,3038.01,610.28,3.55,34,24,75,None,Kharif,,None
2020-01-24,Telangana,Tomato,Hyderabad,1892.04,1821.16,2014.43,578.17,4.29,41,35,53,None,Rabi,,Subsidy Introduced
2020-01-24,Punjab,Wheat,Ludhiana,2981.59,2876.27,3115.7,468.58,1.22,26,19,69,None,Rabi,2164.12,None
2020-01-24,Punjab,Wheat,Amritsar,1985.8,1879.75,2139.91,689.33,10.23,32,18,39,None,Kharif,1785.86,None
2020-01-25,Maharashtra,Onion,Lasalgaon,1611.41,1504.64,1782.2,382.73,2.45,39,27,59,None,Kharif,,None
2020-01-25,Maharashtra,Onion,Pune,2540.21,2361.91,2668.84,511.06,3.96,41,36,53,None,Rabi,,Subsidy Introduced
2020-01-25,Uttar Pradesh,Potato,Agra,2384.82,2292.93,2492.61,602.86,0.0,34,24,79,None,Summer,,None
2020-01-25,Uttar Pradesh,Potato,Kanpur,2794.83,2658.33,2904.01,463.06,0.0,32,21,76,None,Summer,,None
2020-01-25,Madhya Pradesh,Moong,Indore,1629.88,1569.77,1802.46,526.68,2.31,38,33,71,None,Kharif,2536.25,None
2020-01-25,Madhya Pradesh,Moong,Bhopal,1878.41,1797.25,2074.41,568.15,8.11,42,30,76,None,Kharif,2113.83,MSP Revised
2020-01-25,Karnataka,Tomato,Bangalore,1024.56,863.54,1113.88,449.77,0.0,34,29,77,None,Summer,,None
2020-01-25,Telangana,Tomato,Hyderabad,1491.49,1392.79,1609.64,522.59,3.75,35,27,33,Holi,Rabi,,Subsidy Introduced
2020-01-25,Punjab,Wheat,Ludhiana,2693.01,2506.9,2821.55,564.28,0.0,32,24,61,None,Summer,2576.1,None
2020-01-25,Punjab,Wheat,Amritsar,2512.37,2455.82,2595.53,538.26,5.86,39,34,30,Diwali,Rabi,2626.57,None
2020-01-26,Maharashtra,Onion,Lasalgaon,2079.97,1902.71,2234.46,658.4,0.0,41,31,82,None,Summer,,None
2020-01-26,Maharashtra,Onion,Pune,1836.88,1753.59,1934.1,635.95,3.34,37,29,68,None,Kharif,,None
2020-01-26,Uttar Pradesh,Potato,Agra,1960.43,1784.17,2099.65,455.44,3.0,30,21,33,None,Rabi,,None
2020-01-26,Uttar Pradesh,Potato,Kanpur,1992.37,1850.74,2170.04,727.83,2.84,28,14,73,Holi,Kharif,,None
2020-01-26,Madhya Pradesh,Moong,Indore,1639.31,1543.49,1803.68,554.35,0.0,25,15,89,Diwali,Summer,2158.65,None
2020-01-26,Madhya Pradesh,Moong,Bhopal,1721.41,1596.41,1856.55,452.58,2.92,41,31,71,None,Rabi,2554.62,None
2020-01-26,Karnataka,Tomato,Bangalore,2916.0,2859.53,3051.93,435.78,0.0,38,29,45,None,Summer,,None
2020-01-26,Telangana,Tomato,Hyderabad,2849.25,2680.09,2987.03,518.19,0.0,41,33,47,None,Summer,,None
2020-01-26,Punjab,Wheat,Ludhiana,1311.02,1242.79,1406.13,508.08,5.67,33,28,59,None,Kharif,1703.2,MSP Revised
2020-01-26,Punjab,Wheat,Amritsar,1802.0,1692.5,1925.49,412.31,0.0,29,17,86,None,Summer,1852.4,None
2020-01-27,Maharashtra,Onion,Lasalgaon,2266.19,2072.88,2394.6,645.1,0.27,35,26,59,Diwali,Kharif,,None
2020-01-27,Maharashtra,Onion,Pune,2349.37,2153.31,2470.91,647.16,0.0,30,24,38,Holi,Summer,,None
2020-01-27,Uttar Pradesh,Potato,Agra,2876.84,2774.19,2952.46,473.81,3.56,27,15,39,None,Rabi,,None
2020-01-27,Uttar Pradesh,Potato,Kanpur,2262.46,2186.71,2329.48,399.3,1.95,42,30,75,None,Rabi,,None
2020-01-27,Madhya Pradesh,Moong,Indore,2688.27,2554.91,2832.23,553.32,0.0,40,25,52,None,Summer,1609.14,None
2020-01-27,Madhya Pradesh,Moong,Bhopal,1371.3,1270.22,1535.64,501.88,0.0,37,27,90,None,Summer,1822.9,None
2020-01-27,Karnataka,Tomato,Bangalore,2706.46,2632.92,2831.06,595.14,4.73,32,27,88,Diwali,Kharif,,None
2020-01-27,Telangana,Tomato,Hyderabad,1460.17,1340.44,1532.26,391.92,1.69,30,18,33,None,Kharif,,Subsidy Introduced
2020-01-27,Punjab,Wheat,Ludhiana,2448.83,2295.72,2636.57,512.11,0.0,36,24,48,Ramzan,Summer,2169.16,MSP Revised
2020-01-27,Punjab,Wheat,Amritsar,1947.84,1863.09,2137.82,699.92,0.0,27,16,77,None,Summer,2969.28,MSP Revised
2020-01-28,Maharashtra,Onion,Lasalgaon,2216.59,2090.6,2316.76,467.51,0.0,30,24,81,None,Summer,,None
2020-01-28,Maharashtra,Onion,Pune,1489.31,1347.22,1618.75,241.97,1.15,40,32,53,None,Rabi,,Export Ban
2020-01-28,Uttar Pradesh,Potato,Agra,2158.54,2012.56,2353.95,314.38,0.0,29,20,89,None,Summer,,None
2020-01-28,Uttar Pradesh,Potato,Kanpur,1689.38,1570.7,1779.6,605.36,3.82,31,24,47,None,Rabi,,Subsidy Introduced
2020-01-28,Madhya Pradesh,Moong,Indore,1190.6,1130.13,1276.26,472.36,0.0,34,23,55,None,Summer,1711.83,None
2020-01-28,Madhya Pradesh,Moong,Bhopal,2652.07,2570.24,2732.09,351.94,8.43,25,13,56,Ramzan,Rabi,2689.66,None
2020-01-28,Karnataka,Tomato,Bangalore,1648.55,1538.07,1754.91,438.49,0.0,26,18,87,None,Summer,,None
2020-01-28,Telangana,Tomato,Hyderabad,1607.67,1416.55,1754.06,508.53,2.44,39,29,38,None,Rabi,,None
2020-01-28,Punjab,Wheat,Ludhiana,1585.24,1432.78,1667.67,595.74,2.53,36,23,57,None,Rabi,1976.95,None
2020-01-28,Punjab,Wheat,Amritsar,1828.16,1691.84,1921.72,399.72,10.08,32,19,53,Ramzan,Rabi,1521.48,None
2020-01-29,Maharashtra,Onion,Lasalgaon,2135.05,1994.29,2287.28,613.74,10.96,26,14,62,None,Rabi,,None
2020-01-29,Maharashtra,Onion,Pune,2716.99,2590.41,2874.91,669.63,15.14,40,33,64,None,Kharif,,None
2020-01-29,Uttar Pradesh,Potato,Agra,1271.37,1212.22,1449.87,464.47,7.52,30,23,84,Holi,Kharif,,None
2020-01-29,Uttar Pradesh,Potato,Kanpur,2383.03,2236.28,2568.69,588.24,11.81,26,16,78,Ramzan,Kharif,,None
2020-01-29,Madhya Pradesh,Moong,Indore,1955.7,1768.6,2039.89,525.56,4.08,28,16,90,Diwali,Rabi,2790.1,None
2020-01-29,Madhya Pradesh,Moong,Bhopal,1609.85,1430.88,1772.97,612.94,0.0,31,24,61,None,Summer,1673.78,None
2020-01-29,Karnataka,Tomato,Bangalore,1411.06,1342.42,1589.98,559.08,6.67,25,20,46,None,Kharif,,None
2020-01-29,Telangana,Tomato,Hyderabad,2382.51,2289.66,2473.94,439.12,3.6,40,28,66,None,Kharif,,None
2020-01-29,Punjab,Wheat,Ludhiana,2093.37,1993.08,2169.35,491.49,2.91,26,18,76,None,Kharif,2693.02,None
2020-01-29,Punjab,Wheat,Amritsar,1128.68,1052.2,1239.03,468.53,2.81,30,20,90,None,Kharif,1730.57,MSP Revised
2020-01-30,Maharashtra,Onion,Lasalgaon,2217.16,2140.58,2320.39,632.95,1.84,27,21,30,None,Rabi,,Export Ban
2020-01-30,Maharashtra,Onion,Pune,1317.93,1208.89,1495.78,454.3,5.88,38,24,65,None,Kharif,,None
2020-01-30,Uttar Pradesh,Potato,Agra,2607.62,2414.84,2762.06,463.89,5.53,30,19,74,None,Rabi,,None
2020-01-30,Uttar Pradesh,Potato,Kanpur,1800.57,1688.84,1960.9,462.75,4.73,31,16,82,None,Rabi,,None
2020-01-30,Madhya Pradesh,Moong,Indore,2067.54,1980.29,2183.84,527.84,2.97,38,23,72,Diwali,Kharif,2602.95,None
2020-01-30,Madhya Pradesh,Moong,Bhopal,1568.59,1485.98,1735.97,576.36,7.2,31,26,52,None,Rabi,1587.95,None
2020-01-30,Karnataka,Tomato,Bangalore,2170.3,2074.96,2279.74,489.61,0.0,31,25,56,None,Summer,,None
2020-01-30,Telangana,Tomato,Hyderabad,2324.04,2225.07,2391.77,523.09,7.04,25,11,44,None,Rabi,,None
2020-01-30,Punjab,Wheat,Ludhiana,2291.26,2118.63,2381.11,555.29,4.86,42,27,31,None,Kharif,2464.34,None
2020-01-30,Punjab,Wheat,Amritsar,1089.01,897.35,1220.48,683.82,0.0,36,26,68,None,Summer,2977.56,None
2020-01-31,Maharashtra,Onion,Lasalgaon,1502.86,1433.72,1621.8,494.72,3.32,40,28,43,None,Rabi,,None
2020-01-31,Maharashtra,Onion,Pune,2307.96,2178.97,2413.99,383.88,4.17,26,14,69,None,Kharif,,None
2020-01-31,Uttar Pradesh,Potato,Agra,1118.88,925.04,1176.47,494.59,1.81,34,29,65,None,Kharif,,Subsidy Introduced
2020-01-31,Uttar Pradesh,Potato,Kanpur,2183.69,2109.6,2294.08,435.22,1.71,28,20,83,None,Kharif,,None
2020-01-31,Madhya Pradesh,Moong,Indore,2917.59,2739.44,3012.96,596.96,5.99,36,29,71,None,Rabi,2875.2,None
2020-01-31,Madhya Pradesh,Moong,Bhopal,1284.82,1101.48,1416.15,668.29,0.0,36,28,34,None,Summer,1626.46,None
2020-01-31,Karnataka,Tomato,Bangalore,2618.22,2554.21,2808.21,467.78,3.52,32,24,40,None,Kharif,,None
2020-01-31,Telangana,Tomato,Hyderabad,2941.26,2823.07,3082.98,492.21,0.0,39,24,81,Diwali,Summer,,None
2020-01-31,Punjab,Wheat,Ludhiana,2929.5,2784.35,3022.41,733.86,17.22,26,16,43,Diwali,Kharif,2677.28,Export Ban
2020-01-31,Punjab,Wheat,Amritsar,2029.05,1841.55,2197.57,440.06,7.36,28,16,77,None,Rabi,2960.94,Subsidy Introduced
2020-02-01,Maharashtra,Onion,Lasalgaon,2365.13,2305.62,2506.27,493.37,1.7,35,21,48,None,Kharif,,None
2020-02-01,Maharashtra,Onion,Pune,2486.7,2304.04,2629.36,445.85,1.01,25,19,81,None,Rabi,,None
2020-02-01,Uttar Pradesh,Potato,Agra,1385.03,1195.55,1485.89,489.35,3.19,31,16,47,None,Kharif,,Subsidy Introduced
2020-02-01,Uttar Pradesh,Potato,Kanpur,2160.61,1991.8,2263.8,344.09,3.02,27,22,35,None,Kharif,,Export Ban
2020-02-01,Madhya Pradesh,Moong,Indore,1013.78,941.39,1137.1,609.86,4.93,39,25,74,None,Kharif,2361.67,None
2020-02-01,Madhya Pradesh,Moong,Bhopal,2269.38,2184.38,2376.2,467.34,9.56,32,17,32,Ramzan,Rabi,2949.73,None
2020-02-01,Karnataka,Tomato,Bangalore,2994.71,2889.4,3069.37,455.33,1.07,33,24,77,None,Kharif,,None
2020-02-01,Telangana,Tomato,Hyderabad,2418.51,2362.06,2563.02,582.2,4.4,32,22,83,None,Kharif,,Subsidy Introduced
2020-02-01,Punjab,Wheat,Ludhiana,1311.91,1229.07,1449.67,631.65,7.98,31,18,71,None,Kharif,2161.39,None
2020-02-01,Punjab,Wheat,Amritsar,1950.06,1797.84,2120.4,493.82,4.16,33,24,60,Holi,Kharif,1733.76,MSP Revised
2020-02-02,Maharashtra,Onion,Lasalgaon,1238.97,1050.68,1351.64,557.69,1.15,42,34,48,None,Kharif,,None
2020-02-02,Maharashtra,Onion,Pune,2343.43,2273.21,2508.68,453.37,9.71,29,24,85,Holi,Rabi,,None
2020-02-02,Uttar Pradesh,Potato,Agra,1512.76,1380.92,1625.69,531.54,1.05,32,25,65,None,Rabi,,None
2020-02-02,Uttar Pradesh,Potato,Kanpur,2308.49,2256.29,2507.14,538.09,0.0,29,21,69,None,Summer,,None
2020-02-02,Madhya Pradesh,Moong,Indore,2685.59,2585.78,2885.37,554.74,3.56,37,25,78,None,Kharif,2871.17,None
2020-02-02,Madhya Pradesh,Moong,Bhopal,2371.71,2181.17,2501.95,565.92,1.7,40,32,43,None,Rabi,1673.64,MSP Revised
2020-02-02,Karnataka,Tomato,Bangalore,2222.73,2150.9,2342.94,662.49,4.35,29,20,81,Holi,Rabi,,None
2020-02-02,Telangana,Tomato,Hyderabad,2882.28,2807.64,3055.06,413.64,5.5,37,23,44,None,Rabi,,Subsidy Introduced
2020-02-02,Punjab,Wheat,Ludhiana,1409.63,1327.58,1514.71,541.9,9.68,42,37,62,None,Kharif,2143.51,None
2020-02-02,Punjab,Wheat,Amritsar,2184.06,2066.28,2242.68,613.89,1.1,26,14,61,Diwali,Kharif,2290.71,None
2020-02-03,Maharashtra,Onion,Lasalgaon,2176.63,2115.42,2314.45,433.71,0.0,29,23,64,Diwali,Summer,,None
2020-02-03,Maharashtra,Onion,Pune,1100.7,954.76,1274.88,502.11,0.0,35,26,86,None,Summer,,Export Ban
2020-02-03,Uttar Pradesh,Potato,Agra,2896.79,2776.0,2984.38,556.79,0.0,42,30,47,None,Summer,,None
2020-02-03,Uttar Pradesh,Potato,Kanpur,1739.68,1684.89,1937.23,517.42,0.0,32,18,64,None,Summer,,None
2020-02-03,Madhya Pradesh,Moong,Indore,2081.48,1953.63,2225.11,301.57,0.0,40,26,38,None,Summer,1653.31,None
2020-02-03,Madhya Pradesh,Moong,Bhopal,1944.45,1840.38,2121.45,454.08,3.05,31,20,76,None,Rabi,2958.14,None
2020-02-03,Karnataka,Tomato,Bangalore,2277.99,2082.27,2440.98,661.39,5.34,29,24,53,None,Rabi,,None
2020-02-03,Telangana,Tomato,Hyderabad,2334.6,2259.96,2480.78,416.3,4.35,42,27,48,Holi,Kharif,,None
2020-02-03,Punjab,Wheat,Ludhiana,1588.87,1476.48,1776.57,570.85,0.0,25,18,83,None,Summer,2047.73,None
2020-02-03,Punjab,Wheat,Amritsar,1089.27,969.77,1226.43,257.51,0.0,28,23,90,None,Summer,1886.17,None
2020-02-04,Maharashtra,Onion,Lasalgaon,1820.94,1735.65,1902.62,423.99,0.0,35,20,89,None,Summer,,None
2020-02-04,Maharashtra,Onion,Pune,2812.52,2655.58,2866.79,355.01,4.28,40,27,46,None,Kharif,,None
2020-02-04,Uttar Pradesh,Potato,Agra,1139.48,1088.94,1198.23,642.84,20.59,33,24,85,None,Kharif,,None
2020-02-04,Uttar Pradesh,Potato,Kanpur,1342.71,1281.33,1517.04,388.6,1.52,42,35,30,None,Kharif,,Subsidy Introduced
2020-02-04,Madhya Pradesh,Moong,Indore,1373.44,1204.91,1498.12,427.41,1.65,31,23,89,None,Kharif,2813.57,None
2020-02-04,Madhya Pradesh,Moong,Bhopal,1628.38,1532.44,1751.06,586.71,0.0,42,31,31,None,Summer,2593.13,None
2020-02-04,Karnataka,Tomato,Bangalore,2516.2,2461.07,2663.04,399.23,0.0,25,19,78,None,Summer,,None
2020-02-04,Telangana,Tomato,Hyderabad,1163.79,1059.94,1297.0,583.11,0.0,25,17,65,None,Summer,,None
2020-02-04,Punjab,Wheat,Ludhiana,1130.01,933.43,1196.74,514.99,0.0,25,16,59,None,Summer,2810.55,None
2020-02-04,Punjab,Wheat,Amritsar,1472.41,1371.37,1613.54,494.52,0.0,36,22,87,Diwali,Summer,2951.21,None
2020-02-05,Maharashtra,Onion,Lasalgaon,1601.81,1420.98,1746.4,524.59,2.83,25,17,57,None,Rabi,,MSP Revised
2020-02-05,Maharashtra,Onion,Pune,1396.26,1201.91,1565.58,511.75,3.78,29,23,41,None,Rabi,,None
2020-02-05,Uttar Pradesh,Potato,Agra,1896.96,1744.49,2060.1,468.44,5.13,38,30,81,None,Rabi,,None
2020-02-05,Uttar Pradesh,Potato,Kanpur,2303.24,2234.53,2455.97,538.28,0.0,37,31,36,None,Summer,,None
2020-02-05,Madhya Pradesh,Moong,Indore,1430.35,1305.49,1535.8,462.5,0.0,25,11,83,None,Summer,2108.73,MSP Revised
2020-02-05,Madhya Pradesh,Moong,Bhopal,1518.86,1435.06,1692.03,503.38,4.56,28,13,79,None,Kharif,2107.54,None
2020-02-05,Karnataka,Tomato,Bangalore,1439.81,1241.33,1597.3,559.29,0.31,38,30,80,Holi,Rabi,,None
2020-02-05,Telangana,Tomato,Hyderabad,2305.92,2206.46,2367.95,487.77,0.0,27,13,63,None,Summer,,None
2020-02-05,Punjab,Wheat,Ludhiana,2862.47,2669.0,2946.42,426.12,5.66,41,30,73,None,Kharif,1588.66,None
2020-02-05,Punjab,Wheat,Amritsar,2998.04,2815.3,3127.84,614.35,11.66,30,18,41,None,Rabi,2378.93,MSP Revised
2020-02-06,Maharashtra,Onion,Lasalgaon,1848.78,1728.38,1978.9,602.27,0.0,28,13,66,None,Summer,,Export Ban
2020-02-06,Maharashtra,Onion,Pune,2567.3,2449.67,2692.09,637.54,5.98,32,22,85,None,Kharif,,Subsidy Introduced
2020-02-06,Uttar Pradesh,Potato,Agra,1795.05,1657.71,1926.2,504.92,6.62,34,20,36,None,Kharif,,None
2020-02-06,Uttar Pradesh,Potato,Kanpur,1297.27,1174.46,1422.0,441.08,2.62,35,23,35,None,Rabi,,None
2020-02-06,Madhya Pradesh,Moong,Indore,1982.6,1908.59,2050.3,485.29,1.37,36,28,56,None,Rabi,2860.82,None
2020-02-06,Madhya Pradesh,Moong,Bhopal,2297.35,2167.11,2378.68,612.6,0.0,30,16,52,None,Summer,1720.45,Subsidy Introduced
2020-02-06,Karnataka,Tomato,Bangalore,2026.96,1970.53,2190.17,615.8,4.38,31,19,51,None,Rabi,,None
2020-02-06,Telangana,Tomato,Hyderabad,1384.56,1239.76,1497.81,441.44,7.21,35,27,57,None,Kharif,,MSP Revised
2020-02-06,Punjab,Wheat,Ludhiana,1431.9,1330.99,1514.79,520.8,0.0,38,28,77,None,Summer,1758.59,None
2020-02-06,Punjab,Wheat,Amritsar,2816.84,2691.6,2926.03,508.27,3.89,41,28,48,None,Rabi,2253.52,Export Ban
2020-02-07,Maharashtra,Onion,Lasalgaon,1795.5,1714.36,1949.23,415.87,10.43,42,28,89,None,Kharif,,None
2020-02-07,Maharashtra,Onion,Pune,2539.43,2354.48,2617.92,474.03,0.0,31,17,49,None,Summer,,None
2020-02-07,Uttar Pradesh,Potato,Agra,1370.69,1301.16,1430.26,380.03,7.0,36,31,90,None,Rabi,,None
2020-02-07,Uttar Pradesh,Potato,Kanpur,1412.76,1341.69,1603.6,442.14,0.0,42,32,71,None,Summer,,None
2020-02-07,Madhya Pradesh,Moong,Indore,1617.3,1562.3,1738.09,495.9,0.0,33,25,56,None,Summer,2873.4,Subsidy Introduced
2020-02-07,Madhya Pradesh,Moong,Bhopal,1004.59,836.06,1196.38,443.41,2.96,41,34,61,None,Kharif,1855.77,Subsidy Introduced
2020-02-07,Karnataka,Tomato,Bangalore,1960.48,1847.32,2056.32,567.14,1.33,37,25,40,None,Kharif,,Export Ban
2020-02-07,Telangana,Tomato,Hyderabad,1736.82,1641.36,1803.94,415.84,2.84,33,24,31,None,Kharif,,None
2020-02-07,Punjab,Wheat,Ludhiana,2387.18,2232.24,2504.0,623.79,1.67,31,19,62,None,Rabi,2831.3,None
2020-02-07,Punjab,Wheat,Amritsar,2042.76,1878.86,2166.2,446.06,2.7,39,24,49,None,Kharif,2475.46,None
2020-02-08,Maharashtra,Onion,Lasalgaon,2086.31,2029.35,2193.67,540.76,1.18,27,16,37,None,Kharif,,None
2020-02-08,Maharashtra,Onion,Pune,1190.53,1031.7,1357.38,586.43,0.0,33,19,32,Ramzan,Summer,,None
2020-02-08,Uttar Pradesh,Potato,Agra,2017.68,1950.46,2169.03,370.98,1.47,37,29,72,None,Rabi,,MSP Revised
2020-02-08,Uttar Pradesh,Potato,Kanpur,1228.76,1157.65,1323.11,438.52,4.02,29,17,42,None,Rabi,,None
2020-02-08,Madhya Pradesh,Moong,Indore,1143.27,967.85,1320.55,539.87,0.0,33,25,86,None,Summer,2606.79,None
2020-02-08,Madhya Pradesh,Moong,Bhopal,2877.89,2797.99,3055.36,580.43,0.0,38,23,47,Diwali,Summer,2782.41,MSP Revised
2020-02-08,Karnataka,Tomato,Bangalore,1803.77,1689.78,1880.62,428.94,3.27,25,16,55,None,Rabi,,Export Ban
2020-02-08,Telangana,Tomato,Hyderabad,2197.54,2025.46,2270.98,462.1,4.94,26,16,40,Ramzan,Rabi,,None
2020-02-08,Punjab,Wheat,Ludhiana,1894.99,1782.1,1948.82,505.76,6.07,26,16,69,None,Kharif,1560.83,None
2020-02-08,Punjab,Wheat,Amritsar,1889.51,1710.98,1945.81,355.48,4.7,28,15,47,None,Kharif,2046.83,None
2020-02-09,Maharashtra,Onion,Lasalgaon,2084.27,2030.42,2214.47,535.35,1.41,35,20,68,Ramzan,Kharif,,None
2020-02-09,Maharashtra,Onion,Pune,2303.93,2111.06,2399.07,306.25,0.0,28,21,65,None,Summer,,None
2020-02-09,Uttar Pradesh,Potato,Agra,1841.43,1652.75,2013.53,529.68,1.4,30,19,32,None,Kharif,,None
2020-02-09,Uttar Pradesh,Potato,Kanpur,1379.26,1212.66,1556.48,667.21,0.0,25,10,32,None,Summer,,None
2020-02-09,Madhya Pradesh,Moong,Indore,2427.09,2240.08,2546.36,632.46,3.36,35,27,90,None,Rabi,1942.08,None
2020-02-09,Madhya Pradesh,Moong,Bhopal,1569.07,1410.5,1723.11,702.49,2.51,31,18,89,None,Kharif,2592.13,None
2020-02-09,Karnataka,Tomato,Bangalore,1285.06,1149.57,1453.4,368.89,0.0,26,20,71,Holi,Summer,,None
2020-02-09,Telangana,Tomato,Hyderabad,1251.18,1175.84,1327.18,551.02,0.0,42,33,76,None,Summer,,None
2020-02-09,Punjab,Wheat,Ludhiana,1250.16,1097.66,1313.93,459.9,0.0,25,18,39,None,Summer,2981.68,None
2020-02-09,Punjab,Wheat,Amritsar,2599.39,2421.14,2701.43,546.01,1.1,38,23,54,Ramzan,Kharif,1788.97,None
2020-02-10,Maharashtra,Onion,Lasalgaon,2909.26,2783.45,2985.21,491.88,1.46,34,21,49,None,Rabi,,None
2020-02-10,Maharashtra,Onion,Pune,1871.7,1722.09,2069.26,570.84,0.0,39,33,62,None,Summer,,None
2020-02-10,Uttar Pradesh,Potato,Agra,1078.11,949.11,1262.55,563.98,0.83,37,32,78,None,Kharif,,None
2020-02-10,Uttar Pradesh,Potato,Kanpur,2835.32,2776.45,2893.57,429.77,1.71,25,11,61,Holi,Kharif,,Subsidy Introduced
2020-02-10,Madhya Pradesh,Moong,Indore,1238.53,1138.76,1359.02,600.38,0.0,41,32,47,Ramzan,Summer,2846.7,Subsidy Introduced
2020-02-10,Madhya Pradesh,Moong,Bhopal,2442.29,2361.86,2518.82,423.1,4.25,40,29,49,None,Rabi,2065.01,None
2020-02-10,Karnataka,Tomato,Bangalore,1198.1,1002.21,1393.96,442.33,5.87,28,16,68,None,Kharif,,None
2020-02-10,Telangana,Tomato,Hyderabad,2411.97,2334.05,2578.65,475.12,0.0,38,26,59,Diwali,Summer,,None
2020-02-10,Punjab,Wheat,Ludhiana,2114.34,2059.0,2310.98,521.93,0.0,38,30,64,None,Summer,1652.97,None
2020-02-10,Punjab,Wheat,Amritsar,2695.82,2535.63,2892.22,499.98,7.56,37,28,43,None,Rabi,2363.59,None
2020-02-11,Maharashtra,Onion,Lasalgaon,2206.71,2114.79,2364.36,515.86,0.0,37,22,30,None,Summer,,None
2020-02-11,Maharashtra,Onion,Pune,2548.47,2421.83,2656.33,448.12,0.0,35,25,39,None,Summer,,None
2020-02-11,Uttar Pradesh,Potato,Agra,2099.6,1985.34,2196.29,502.63,0.0,31,23,59,None,Summer,,None
